暮云春树,https://www.douban.com/people/161275329/,2017/5/11,5,2018/12/10,19:55:00,297,《大江大河》中，王凯饰演的宋运辉是“知识改变命运”的典型代表，他历经坎坷考入大学，毕业后来到国营工厂担任技术人员。他扎根技术、提倡革新，无心利益争斗，历尽坎坷最终取得成功。要从稚气未脱的18岁大学生演到成熟稳重的化工骨干，对于已经离开学校多年的他来说，如何演出宋运辉的少年感是个大考验，孔笙导演给他建议说，那时候的人性格、心理状态很淳朴、简单，当一个人心无杂念，外在自然而然就放松下来。而且在诠释角色的过程中，王凯还屡次向父母请教，了解他们那个时代的爱情、青春、生活的具体形态，“首先通过与父母的沟通，仔细揣摩了他们年轻时的状态；其次，我看了一些他们那会儿的合影，黑白照片，人物状态特别精神，朝气蓬勃，这些对我的角色创作给予了很大的帮助。”,5,2
打眼,https://www.douban.com/people/78651585/,2013/10/4,5,2018/12/10,19:54:09,281,好看，画面好看、剧情节奏都不错！好评！演员演技在线！,5,2
jiaruxy,https://www.douban.com/people/104556137/,2014/10/31,5,2018/12/10,19:48:19,284,正在看，很好看。很久没有一部办公室一起讨论的剧了，大江大河正好，「志之所趋，不可阻挡」会继续追的～,5,2
不知道你,https://www.douban.com/people/143298152/,2016/3/16,1,2018/12/11,1:29:26,145,王凯的违和先不说了，这个题材拍2.66：1来装逼？自己看看不难受么？,1,0
商鹿,https://www.douban.com/people/176126352/,2018/3/29,5,2018/12/10,20:01:04,286,镜头像电影一样，王凯的宋运辉太有少年感了，瘦成那样还那么可怜不让上学，有点心疼，他台词真好。,5,2
吃面要加葱姜蒜,https://www.douban.com/people/64053275/,2012/8/21,5,2018/12/10,19:58:31,274,这部剧，让经历过那个年代的人“忆当年”，让没有经历过那个年代的人“惜当下”，从第一集开始就让人很能带入，很不错，是一部能留得下来的好剧。,5,1
爱你在心口难开,https://www.douban.com/people/157726771/,2017/2/12,5,2018/12/10,19:50:33,252,喜欢的小说与喜欢的演员完美结合，还原这段激昂的岁月！太激动了！,5,2
哦。,https://www.douban.com/people/159460543/,2017/3/24,4,2018/12/12,19:11:58,241,呜呜呜呜呜呜呜呜呜姐姐好温柔啊，好喜欢姐姐啊，姐姐能不能不死啊——————————————————看完了我来吐槽了，这分虚高了，我真的不想看没完没了乡村爱情和哭坟，金州线是被狗撵了吗？？？杨巡戏份你敢不敢别给我删成这样？？？好好的改开剧为啥拍成这样，孔笙真的怎么被捧上神坛的，我看他本人比流量还能营销🙄🙄🙄,4,0
风吹麦浪,https://www.douban.com/people/126862417/,2015/5/3,5,2018/12/11,0:06:40,255,看了两集，哭了两次。宋运辉历尽千辛万苦终于上了大学，在校园那一幕，我想起了爸爸。爸爸也是那个年代的大学生，他也经历了国营单位的各种变迁，计划经济的年代为了给坐月子的妈妈买几个鸡蛋，还没打成投机倒把。辛苦奋斗了一辈子，把我和哥哥养大成人。然而就在去年，爸爸突发心脏病去世了。我无时无刻不在怀念爸爸，他就是那个时代的亲历者见证者。他虽然不在了，但他跟那个时代一样不会被忘记。,5,2
重度熬夜患者,https://www.douban.com/people/151629447/,2016/9/25,5,2018/12/10,20:06:50,260,期待好久了，特别喜欢原著，主创也是很棒的团队！目前节奏掌握的不错，演员演技都在线！正午拍年代剧还是很放心的。王凯竟然瘦成这样了，很贴角色了，敬业！,5,2
鹿岛小野,https://www.douban.com/people/184357472/,2018/9/10,1,2018/12/11,22:20:50,70,Ymls2.0感谢wkf开课,1,2
波子球,https://www.douban.com/people/158832424/,2017/3/9,5,2018/12/10,19:53:45,252,第一集就看哭了，改革开放先行者真是不容易啊！,5,1
辣,https://www.douban.com/people/121891012/,2015/2/23,5,2018/12/10,19:57:25,240,拯救剧荒的我，每天两集不够看。看过小说大江东去，剧拍的很还原原著，增加的情节和一些改编使人物更丰满了，演员演技在线，熟悉的面孔但完全不串戏，给五星,5,2
老袁,https://www.douban.com/people/yrsyl/,2011/2/21,5,2018/12/10,22:44:48,238,情节紧凑，而且桥段都挺有意思的。虽然是主旋律献礼片，但不无聊。尤其是王凯，开篇十八岁少年不好演，加上宋运辉这个角色，除了少年的青涩懵懂还有特定历史环境下性格中不甘命运的倔强和早熟。他完成得很棒，期待后面更精彩。,5,2
子衿,https://www.douban.com/people/153493097/,2016/11/6,5,2018/12/10,20:16:58,251,宋运辉那种敢背一千遍社论的决心，那一边喂猪一边也能学习考大学的毅力，我有哪怕一半，也能做成任何事，宋运辉值得任何成就。,5,2
小方方爱小兰兰,https://www.douban.com/people/178419367/,2018/5/8,5,2018/12/10,20:14:03,234,五星，正午阳光的剧，制作一直都是业内数一数二的，剧情很紧凑。三个男演员都不错，童谣，虽然不熟，但是脸挺好的。喜欢王凯。,5,2
